probe,log2FC,mean_OA,mean_Normal,p_value,t_statistic,adj_p_value,-log10p,gene_symbol
208459_s_at,-1.1353574194224538,154.73,339.9,3.4046685442727446e-06,-6.944496723048991,0.0025139143125703298,5.467925161695422,XPO7
AFFX-r2-P1-cre-5_at,-1.0805140938392521,6943.490000000001,14684.019999999999,3.544125434677372e-06,-6.954869592036322,0.0025139143125703298,5.450490915841363,AFFX-r2-P1-cre-5_at
AFFX-hum_alu_at,-0.7773964946341391,14838.070000000002,25432.969999999998,3.5589935594687626e-06,-6.969259875233319,0.0025139143125703298,5.448672797916275,AFFX-hum_alu_at
222115_x_at,-1.457585519881123,127.25,349.48999999999995,3.610162814802789e-06,-6.58651879668888,0.0025139143125703298,5.442473211397408,GLYR1
201072_s_at,-1.189006252841901,100.98,230.22999999999996,4.579682840302222e-06,-7.170402583171009,0.002993427195167925,5.3391645974275805,SMARCC1
208701_at,-1.0013752323625689,94.36999999999999,188.92,4.824995457969959e-06,-6.429438123537818,0.002993427195167925,5.316503091144958,APLP2
214951_at,-1.0664741110070686,67.12,140.57,4.83205723650917e-06,-6.568669477266257,0.002993427195167925,5.315867930067207,SLC26A10
208980_s_at,-0.6019883323344872,7834.85,11891.789999999999,4.969803462033119e-06,-6.4313891904584715,0.002993427195167925,5.303660785721845,UBC
200727_s_at,-0.9747332413895697,384.48,755.61,4.970462066203529e-06,-6.404997114659988,0.002993427195167925,5.3036032363220675,ACTR2
219892_at,1.0204544769243533,1498.8,738.8500000000001,5.3597234729734155e-06,6.693898291179553,0.003062326106365811,5.270857616512403,TM6SF1
212391_x_at,-0.5469378498390352,16480.489999999998,24077.69,6.1381942806937475e-06,-6.315806029169627,0.0034194345789174694,5.211959369782017,SNORD73A
201711_x_at,-1.008060471712935,372.14,748.4499999999999,6.365176763435399e-06,-6.419503480909091,0.003459395946820268,5.196189531316114,RANBP2
221745_at,-1.3592233896332797,144.34,370.3,6.629442010584102e-06,-6.298819424742488,0.0035123376008911527,5.178523023921371,DCAF7
219035_s_at,0.3446107898501264,1200.6799999999998,945.5600000000001,6.777835876601874e-06,6.261201832095174,0.0035123376008911527,5.1689089516906055,RNF34
215600_x_at,-2.1514377406114202,190.14999999999998,844.78,7.493366992706087e-06,-6.21478513319742,0.0037948794704197666,5.125322997015652,FBXW12
220261_s_at,0.8943739418713016,716.55,385.49,7.679077549009719e-06,6.296161116625287,0.003802508556101857,5.11469094656171,ZDHHC4
204387_x_at,-0.9968340210266547,317.05,632.71,8.457790862708139e-06,-6.280047715074453,0.0038902510456990482,5.0727430579328825,MRPL57
206373_at,1.830059697325911,3876.19,1090.19,8.71175217301888e-06,6.414123265452271,0.0038902510456990482,5.059894487639477,ZIC1
211995_x_at,-0.4799726056532298,15607.959999999997,21768.69,8.973435372991956e-06,-6.1949108483345166,0.0038902510456990482,5.047041260645207,ACTG1
207783_x_at,-0.6574836012649417,18736.44,29553.53,9.063648434632047e-06,-6.204661439961243,0.0038902510456990482,5.042696948451418,HUWE1
212107_s_at,-2.2470681870136717,43.31,205.6,9.087562214406035e-06,-6.889732501978583,0.0038902510456990482,5.0415526028970605,DHX9
205457_at,-1.3786654286953346,72.15,187.60999999999999,9.211001674257123e-06,-6.101925452904159,0.0038902510456990482,5.0356931387556045,C6orf106
202520_s_at,0.38311290592317754,1488.56,1141.4,9.211028587210807e-06,6.239260416521474,0.0038902510456990482,5.0356918698241016,MLH1
211040_x_at,-1.0293474500963482,360.82,736.47,9.252941947765093e-06,-6.100371104834789,0.0038902510456990482,5.0337201625536405,GTSE1
202773_s_at,-2.1954420274553823,32.69,149.73,9.940109551385829e-06,-6.271549079948254,0.004098988607151788,5.002608829153978,SFSWAP
202579_x_at,0.5454159482372362,2508.21,1718.61,1.030127729661626e-05,6.5324613157328875,0.004098988607151788,4.98710892204438,HMGN4
202113_s_at,0.6564989599330776,2110.2399999999993,1338.77,1.0539458425567442e-05,6.033017582690866,0.004120188633279286,4.977181704951792,SNX2
219070_s_at,0.4825932501408645,498.46999999999997,356.75000000000006,1.087607610781445e-05,6.047140206094494,0.004178475929490162,4.963527761999562,MOSPD3
208629_s_at,-1.6440719963668933,360.97,1128.1999999999998,1.128297190756973e-05,-6.042166834621783,0.004261329881633497,4.947576493166335,HADHA
212974_at,-1.0487949403242467,117.44000000000001,242.95999999999998,1.1595813768707315e-05,-6.2116148696406785,0.004306491970135085,4.935698768124925,DENND3
214055_x_at,-1.3742475506406018,295.31000000000006,765.54,1.198720869330536e-05,-6.32153737685907,0.0043788683821790715,4.921281933683823,PRRC2C
222122_s_at,-0.9157383420610252,268.98,507.43999999999994,1.2755356440110963e-05,-6.127622763995041,0.004511549326269724,4.894307400808765,THOC2
213756_s_at,-0.7059909852957021,97.16999999999999,158.51,1.3043410410967015e-05,-5.929404421430279,0.004541348659180906,4.884608840428074,HSF1
221785_at,-1.4403876587518452,53.379999999999995,144.86999999999998,1.4701047022033835e-05,-5.931640397844604,0.004787691671974016,4.832651733299532,WIZ
211973_at,-1.0522960104726529,93.19000000000001,193.25999999999996,1.5382859319288564e-05,-5.931170348961558,0.004787691671974016,4.812962931688547,NUDT3
217878_s_at,-1.0346283653981134,112.78999999999999,231.06,1.5579616764758732e-05,-5.966835502724459,0.004787691671974016,4.807443229525944,CDC27
207953_at,-2.1034527166247945,47.08,202.32000000000002,1.5763051333308197e-05,-6.157347322524202,0.004787691671974016,4.802359710136482,207953_at
203692_s_at,-0.9221464071654729,177.6,336.54,1.5807816559636462e-05,-5.9379022653876605,0.004787691671974016,4.801128112457857,E2F3
209261_s_at,-0.7839213525957546,11.97,20.610000000000003,1.586649373522583e-05,-6.062598123891839,0.004787691671974016,4.799519035418063,NR2F6
207499_x_at,-1.8284219650971891,99.06,351.81000000000006,1.604425336539169e-05,-5.857244498630278,0.004787691671974016,4.794680488405506,UNC45A
201444_s_at,0.6038323121601192,3476.499999999999,2287.55,1.648667957368036e-05,5.874680530036806,0.004787691671974016,4.782866802695842,ATP6AP2
215329_s_at,-1.3119572337364147,90.89,225.66,1.6792219651061362e-05,-5.905993775813628,0.004787691671974016,4.774891893588353,CDK11A
212952_at,-1.0672935633285083,208.37999999999997,436.66,1.682344891546519e-05,-5.8058540684051465,0.004787691671974016,4.774084966242586,212952_at
214205_x_at,0.9301837819621132,390.86,205.11999999999998,1.6848259689292282e-05,5.91056466261903,0.004787691671974016,4.773444952144019,GLRX3
201683_x_at,-0.9297295629615043,154.71,294.71,1.6940586902294766e-05,-6.148319909482501,0.004787691671974016,4.77107154772357,TOX4
220072_at,-1.4901560075080647,85.06,238.95,1.7097620460453092e-05,-5.798616663020305,0.004787691671974016,4.767064327783511,CSPP1
203247_s_at,-0.8586484835967327,342.76,621.5400000000001,1.7367921015893866e-05,-5.927754749685403,0.004787691671974016,4.7602521645904545,ZNF24
216784_at,-1.2661137987657658,15.6,37.519999999999996,1.738537794200603e-05,-5.828981007530508,0.004787691671974016,4.75981586371851,216784_at
219207_at,-0.773850923240774,85.88,146.83999999999997,1.740353746936657e-05,-5.822721695441613,0.004787691671974016,4.759362467390989,EDC3
203455_s_at,-0.8754940072844241,2360.1899999999996,4330.089999999999,1.7643644368705868e-05,-5.869310772897571,0.004794552773998449,4.753411704592632,SAT1
204973_at,-1.1783428687294997,59.620000000000005,134.93,1.829206935702999e-05,-6.251957228460237,0.004910869656418063,4.737737160597812,GJB1
AFFX-BioC-3_at,-0.6466023612492784,621.21,972.49,1.9024468841756836e-05,-5.766609056455306,0.005028544329000084,4.7206874597775865,AFFX-BioC-3_at
210495_x_at,-0.7280259376757257,12138.560000000001,20105.96,1.964474416718729e-05,-5.992700233233395,0.00509004458462133,4.706753622617119,FN1
203809_s_at,-1.9341767819218163,37.5,143.31,1.987940180276746e-05,-6.109390218367157,0.005091640349092728,4.701596688231759,AKT2
214726_x_at,-0.8727984056645721,447.71999999999997,819.8700000000001,2.1711855700841276e-05,-5.747496805858299,0.0053751761013429225,4.663303056039194,ADD1
221742_at,-0.79252640598254,325.65,564.0600000000001,2.1792271556423263e-05,-5.799788308316732,0.0053751761013429225,4.661697497931711,CELF1
200041_s_at,-0.5493368672495502,3068.84,4490.9800000000005,2.2025167814438828e-05,-5.686883784023877,0.0053751761013429225,4.657080773921266,ATP6V1G2-DDX39B
217896_s_at,0.497130590738668,710.4300000000001,503.35,2.21925324832181e-05,5.691159400762297,0.0053751761013429225,4.653793135770206,FAM192A
210892_s_at,-1.081293074010133,56.239999999999995,119.0,2.2454382572833366e-05,-5.7501177570707815,0.005380118353445654,4.64869888221329,GTF2I
209401_s_at,-1.3185567479062585,59.980000000000004,149.6,2.338541586827805e-05,-6.271602662914432,0.0055247718602807125,4.631054902527235,SLC12A4
215434_x_at,-1.7995451252162247,198.45999999999998,690.86,2.3553979568579978e-05,-5.916239601714326,0.0055247718602807125,4.62793570600161,LOC102724250
208917_x_at,-1.3680896866512606,95.22,245.79000000000002,2.422002734939749e-05,-5.664093046576045,0.005557057327931345,4.615825370784804,NADK
202251_at,-0.6579813610277397,258.24,407.46999999999997,2.443978001782847e-05,-5.643754461275346,0.005557057327931345,4.611902707491398,PRPF3
216915_s_at,-1.7839692470561017,53.92999999999999,185.72,2.5771886594900815e-05,-5.8294799767245955,0.005741547866212085,4.588853788365469,PTPN12
204842_x_at,-0.895046837196407,448.23,833.5600000000001,2.5831849642322742e-05,-5.6020942318098905,0.005741547866212085,4.587844495851671,PRKAR2A
209410_s_at,-0.47893323721996245,270.07000000000005,376.4,2.602415897713147e-05,-5.638707214816948,0.005741547866212085,4.584623296687467,GRB10
205822_s_at,-0.9484620917937684,68.96,133.08,2.7578699656029377e-05,-5.624445995931206,0.005934029210976628,4.559426214792673,HMGCS1
203054_s_at,0.9327606625322519,1121.3600000000001,587.43,2.7671110656063075e-05,5.700707108570041,0.005934029210976628,4.557973408906785,TCTA
211027_s_at,-1.9215168354047156,24.6,93.19000000000001,2.7695509488918426e-05,-5.659704790308179,0.005934029210976628,4.557590641126049,IKBKB
217007_s_at,-1.6853411330945807,88.59,284.92,2.8295166657449474e-05,-5.768827371631667,0.005976657838878731,4.548287743743231,ADAM15
218551_at,-0.6640042456333034,227.88000000000002,361.07000000000005,2.8430899381642756e-05,-5.554315893084248,0.005976657838878731,4.54620940164243,MIIP
213799_s_at,-2.011018310024676,56.739999999999995,228.7,2.904123464570079e-05,-6.095505851199853,0.006047904968319166,4.536984924183482,PTPRA
222015_at,-0.7162313555746762,25.790000000000003,42.370000000000005,2.9800642724644407e-05,-5.573341017360709,0.006116680049826919,4.525774369186955,CSNK1E
203162_s_at,0.49646153782327307,670.91,475.57,2.9920483123059467e-05,5.761768114877175,0.006116680049826919,4.524031398241238,KATNB1
203034_s_at,-0.4606883271818082,13993.179999999998,19257.39,3.0373043649435627e-05,-5.529067980153039,0.00614772152847744,4.517511685726698,SNORA3A
208834_x_at,-0.5564585551802552,19885.469999999998,29244.659999999996,3.098363585112964e-05,-5.513492697276059,0.00614772152847744,4.508867620229769,SNORD42A
218281_at,0.5777504455995959,689.4100000000001,461.91,3.101001510617473e-05,5.552706867902183,0.00614772152847744,4.5084980222010245,MRPL48
200886_s_at,0.4223267745220016,4867.92,3632.5399999999995,3.1744634938478564e-05,5.525911929043849,0.006156322804026875,4.498329662923097,PGAM1
202573_at,-0.5193411160976703,629.54,902.3199999999999,3.218810194287126e-05,-5.510657592522078,0.00616989368713542,4.492304631889747,CSNK1G2
217608_at,-0.6430857251150839,74.92,117.0,3.2639800920397167e-05,-5.704294776332694,0.00616989368713542,4.486252498797976,SREK1IP1
201296_s_at,-1.0238019057346766,844.0,1716.08,3.376142875821442e-05,-5.486888089830392,0.006269215975160767,4.471579182642392,WSB1
204786_s_at,-1.2590818678166344,92.29,220.89000000000001,3.4050672018433605e-05,-5.759179078210498,0.0062706704511302155,4.467874312502519,IFNAR2
201659_s_at,0.7988503627920895,1173.82,674.72,3.5582020274252925e-05,6.739293526615239,0.00649420347195861,4.448769397200627,ARL1
219641_at,0.5784532627564483,431.21999999999997,288.78,3.702623805258939e-05,5.437322826099622,0.006600445300206794,4.4314904109858615,DET1
201311_s_at,0.6614555329821457,2364.26,1494.78,3.769837988238844e-05,5.4315907745526015,0.006666928562851284,4.423677313541092,SH3BGRL
215037_s_at,-1.3851174743013186,92.69000000000001,242.10000000000005,3.945625808347617e-05,-5.400105556293762,0.006922864558063776,4.403884104353852,BCL2L1
215690_x_at,0.6347263857258502,1959.56,1262.08,4.1081469494501675e-05,5.3803386481978785,0.007096266548418456,4.386354029974005,GPAA1
212932_at,-0.86627953340417,199.95000000000002,364.5,4.1953842893288244e-05,-5.462616591016893,0.007114901046647141,4.377228252453611,RAB3GAP1
212121_at,0.336251997084916,1235.1399999999999,978.35,4.22478597446061e-05,5.41296878732295,0.007114901046647141,4.374195287297746,TCTN3
218228_s_at,-2.0323281156368167,161.4,660.23,4.2430638152301576e-05,-5.775944947428606,0.007114901046647141,4.372320436441278,TNKS2
213431_x_at,-1.6562132080959295,65.38,206.07000000000002,4.246653678607323e-05,-5.407543933423758,0.007114901046647141,4.371953154974129,SFI1
208452_x_at,-1.4529350555994123,105.62,289.15,4.663385410393309e-05,-6.286461906124803,0.007588667006554186,4.331298690337878,MYO9B
204437_s_at,0.8611793874751431,298.6,164.38,4.6840517401095735e-05,5.357814834688983,0.007588667006554186,4.329378316349466,FOLR1
203848_at,-0.8966617558563602,260.90999999999997,485.75,4.687535552925611e-05,-6.100776513358586,0.007588667006554186,4.32905542531631,AKAP8
203415_at,0.5448480297151463,1360.86,932.82,4.742854360430729e-05,5.706241431952383,0.007588667006554186,4.323960211091833,PDCD6
201429_s_at,-0.5358408969727569,16683.01,24186.809999999998,4.800200863313717e-05,-5.427252805078242,0.007588667006554186,4.3187405892903294,RPL37A
216338_s_at,0.6243458349632405,746.03,483.96000000000004,4.83609489062619e-05,5.306288614632129,0.007588667006554186,4.315505186291201,YIPF3
218191_s_at,0.6100010827401839,4709.49,3085.6400000000003,4.862706840048808e-05,5.3043755787824685,0.007588667006554186,4.313121912127662,LMBRD1
208624_s_at,-1.4525593309523166,182.49999999999997,499.48999999999995,4.8784026122857376e-05,-5.603762290386222,0.007588667006554186,4.311722360422738,EIF4G1
212954_at,0.9204657133071974,567.78,299.98,4.919648386018551e-05,5.395875224635294,0.007588667006554186,4.308065935742549,DYRK4
AFFX-r2-Ec-bioB-3_at,-0.7351859194566229,225.5,375.37,4.9220822061300935e-05,-5.308995619433293,0.007588667006554186,4.307851137205638,AFFX-r2-Ec-bioB-3_at
201823_s_at,0.5646761539797656,673.34,455.25,4.957011028476637e-05,5.843400482000776,0.007588667006554186,4.304780114865029,RNF14
207334_s_at,-3.7843413954193945,14.940000000000001,205.85,4.964021941130766e-05,-6.8215655165435924,0.007588667006554186,4.304166307574001,TGFBR2
219283_at,0.8032417655688519,1552.4899999999998,889.6700000000001,4.972155378346323e-05,5.3069466056302765,0.007588667006554186,4.303455308247601,C1GALT1C1
200950_at,0.5864835172517006,1969.19,1311.4099999999999,5.112851540058879e-05,5.334017739981517,0.007750317746063401,4.291336817535399,ARPC1A
203346_s_at,-0.48544354641233883,246.53999999999996,345.16,5.169303125330293e-05,-5.280037453566652,0.007782944698765873,4.286568000276035,MTF2
210594_x_at,-0.8708119723298817,218.32,399.23999999999995,5.275837052441519e-05,-5.370623456657606,0.007890032016077474,4.277708626377819,MPZL1
211992_at,-0.8953146467482289,645.0,1199.71,5.738868842125337e-05,-5.271346390191298,0.00821695289988523,4.241173700639368,WNK1
204752_x_at,0.31548657936155966,757.0,608.3100000000001,5.760602537607837e-05,5.533787648987616,0.00821695289988523,4.239532088612824,PARP2
208141_s_at,-0.8340129676855671,214.94,383.15999999999997,5.811163441594515e-05,-5.2178634205970384,0.00821695289988523,4.2357369096611395,DOHH
202840_at,-0.6025515658857252,320.92999999999995,487.2999999999999,5.816839387110686e-05,-5.252865836248149,0.00821695289988523,4.235312927649895,TAF15
208930_s_at,-2.134587893434538,39.4,173.01000000000002,5.8263185306371065e-05,-5.627678643265838,0.00821695289988523,4.234605775747408,ILF3
205787_x_at,-0.7368753277023827,255.73000000000002,426.18999999999994,5.988366583899984e-05,-5.2138678282456885,0.008392375634531027,4.222691621740498,LOC441155
202658_at,0.452258334700609,1127.4900000000002,824.0800000000002,6.30428293926794e-05,5.181959118477709,0.008725362530168167,4.2003643037346645,PEX11B
202593_s_at,0.6082845727274596,1285.2599999999998,843.1,6.453660771337231e-05,5.233316358726541,0.008876970553562192,4.1901938664822005,GDE1
204085_s_at,0.7807690566934652,572.3499999999999,333.14,6.895841244551325e-05,5.176931044298221,0.009309298756994207,4.161412745357498,CLN5
39705_at,-0.7059707190081649,215.47999999999996,351.5,6.9177511803482e-05,-5.279209484503177,0.009309298756994207,4.160035062868799,SIN3B
218811_at,-1.67563632714052,28.159999999999997,89.96000000000001,6.968020593687711e-05,-5.666882741014112,0.009309298756994207,4.156890574459676,ORAI2
210935_s_at,-1.3140006530578607,75.54999999999998,187.83999999999997,7.051540588121243e-05,-5.820645102587323,0.009309298756994207,4.151715989983485,WDR1
209249_s_at,0.4652417305078095,4754.719999999999,3444.0800000000004,7.060411479298214e-05,5.130617600709668,0.009309298756994207,4.151169987619423,GHITM
203890_s_at,-1.757281243010061,69.81,236.0,7.12155127473951e-05,-5.7299323382211735,0.00933467806206003,4.147425394470246,MIR637
220439_at,-0.8532854252814014,85.32000000000001,154.14,7.229069919389953e-05,-5.115918781476416,0.009335388273762901,4.14091757474696,RIN3
202879_s_at,-1.627436014017096,65.6,202.68,7.243867832283436e-05,-5.115282433601535,0.009335388273762901,4.140029482189236,CYTH1
202323_s_at,-1.2144723344146,169.60999999999999,393.59,7.40998432590084e-05,-5.161433632757037,0.009373935412258444,4.130182710668712,ACBD3
211783_s_at,-0.5982701122149506,466.18,705.75,7.438018060981434e-05,-5.120752161164587,0.009373935412258444,4.128542771422723,MTA1
201927_s_at,-1.579949407920151,60.54,180.99000000000004,7.445974814745521e-05,-5.519488972586391,0.009373935412258444,4.128078437072172,PKP4
201070_x_at,-1.2409095087425257,371.46999999999997,877.96,7.519641788349871e-05,-5.17019666975831,0.009413493144370797,4.1238028473137245,SF3B1
217607_x_at,-2.0582892922952993,11.459999999999999,47.730000000000004,7.72089060610542e-05,-5.511953659340298,0.009611430467924417,4.112332600828979,EIF4G2
215628_x_at,-1.2190244369433114,263.43999999999994,613.26,7.84779040242292e-05,-5.204153705340462,0.009624689582171903,4.1052526045433355,215628_x_at
216627_s_at,-2.0281084848212947,22.110000000000003,90.17999999999999,7.905532452815934e-05,-5.6373231964745765,0.009624689582171903,4.102068874178023,B4GALT1
214328_s_at,-0.5209354098064042,6821.2699999999995,9787.740000000002,7.933920915799387e-05,-5.69846201629521,0.009624689582171903,4.100512132826212,HSP90AA1
214564_s_at,-1.5070991912519178,92.12,261.84000000000003,7.947448305622996e-05,-5.074539658243374,0.009624689582171903,4.099772288283361,PCDHGC3
202418_at,0.5055892279009299,1338.78,943.0000000000002,7.947506543641477e-05,5.387620924501629,0.009624689582171903,4.099769105833294,YIF1A
212722_s_at,-0.9835379026658619,152.92000000000002,302.37,8.193016331918361e-05,-5.951592410102975,0.009868377455358748,4.086556179419262,JMJD6
219281_at,0.4155342970859593,832.6199999999999,624.25,8.257649575946458e-05,5.272137218358986,0.00989275298391478,4.083143550919038,MSRA
218669_at,0.40929534210243934,778.1499999999999,585.9399999999999,8.40765744754084e-05,5.046001930338202,0.010018600583077677,4.075324991041823,RAP2C
204243_at,-0.694087471192732,313.76,507.62,8.495554320553985e-05,-5.041861288699146,0.010067066106807626,4.070808278889845,RLF
206559_x_at,-0.5200638932844606,17741.859999999997,25442.16,8.642337324177749e-05,-5.096371711865433,0.01013564224182383,4.063368786489271,206559_x_at
216711_s_at,-0.7015147153423823,147.57,239.98000000000002,8.767819149108969e-05,-5.334099034432039,0.010228969324586133,4.0571084168152325,TAF1
201515_s_at,0.41663915433176085,2187.04,1638.4600000000003,8.943794479001812e-05,5.027978502289411,0.010319432300666731,4.048478189070906,TSN
211016_x_at,-1.4608508616688298,75.74000000000001,208.49,8.973522663750166e-05,-5.111175073708409,0.010319432300666731,4.04703703598557,HSPA4
200991_s_at,0.6152405767828196,1095.1699999999998,714.95,8.986500535716685e-05,5.016650197615083,0.010319432300666731,4.046409395464142,SNX17
211713_x_at,-1.4545977451719647,73.38,201.11999999999998,9.044818090784353e-05,-5.128952739907551,0.010319432300666731,4.0436001632389935,KIAA0101
202263_at,0.6386657733629211,2224.14,1428.58,9.209029319244928e-05,5.064980100546584,0.010416487325925622,4.035786144343025,CYB5R1
208499_s_at,-1.82933413035889,37.13000000000001,131.95,9.256262756162831e-05,-5.08424719088723,0.01041703550482709,4.033564325628052,DNAJC3
210006_at,1.1812584451008692,1322.0500000000002,582.9799999999999,9.520857965085158e-05,5.265956154379558,0.010659901268460744,4.021323913725512,ABHD14A
212041_at,0.5242669797182468,4341.79,3018.9000000000005,9.609350763457925e-05,5.054319720899667,0.010659901268460744,4.01730595357729,ATP6V0D1
209092_s_at,0.5356427611186967,1034.02,713.3199999999999,9.670737677992652e-05,5.260789901527929,0.010659901268460744,4.014540396934318,GLOD4
200801_x_at,-0.5569991643647585,18237.760000000002,26831.5,9.68429421524221e-05,-4.9856180680066045,0.010659901268460744,4.013932024877227,ACTB
213815_x_at,-0.6960896430515623,230.46000000000004,373.37,9.711259513968187e-05,-5.759157806226439,0.010659901268460744,4.012724440072138,CACTIN
217794_at,0.5834520841413593,2186.18,1458.98,9.832463083816818e-05,5.670075761932693,0.010740037985131871,4.007337675482645,PRR13
209034_at,-0.8928971380581427,1425.3100000000002,2646.6600000000003,0.00010018569612664704,-5.22222154624563,0.010889940813610126,3.9991942798331186,PNRC1
213394_at,-1.5717333781284477,128.91,383.19999999999993,0.00010083128186846125,-4.963867281707959,0.010892354985240243,3.996404711588401,MAPKBP1
206180_x_at,0.703353073929925,413.91,254.2,0.00010165783225971142,5.184214518684828,0.010892354985240243,3.992859155381722,ZNF747
216234_s_at,-1.7246702953978217,34.879999999999995,115.28000000000002,0.00010178451221923094,-4.985837107471262,0.010892354985240243,3.992318300284534,PRKACA
212596_s_at,-0.5891856131419702,267.21000000000004,401.99,0.00010282619658549015,-5.294312671448908,0.010896568746937323,3.987896227916995,HMGXB4
216205_s_at,-1.0795169126150155,159.35999999999999,336.78,0.00010318072098028879,-4.965708284220302,0.010896568746937323,3.9864014417983666,MFN2
213555_at,0.45929130846462496,244.19,177.61,0.00010486077566864154,4.961992451175393,0.011021757850114807,3.9793869340782857,RWDD2A
211956_s_at,-0.49453332820286033,9696.16,13660.579999999998,0.00010556153313527848,-5.156990251541906,0.011041662056841383,3.976494310879458,EIF1
204182_s_at,-1.224489667004354,73.65,172.09999999999997,0.00010604118297195421,-4.965120571476369,0.011041662056841383,3.974525436018855,ZBTB43
221776_s_at,0.3407351769775464,841.4100000000001,664.41,0.00010681125120471331,4.946316430152497,0.011053363044998774,3.9713829975063755,BRD7
213556_at,1.0850427522353623,170.50000000000003,80.37,0.000107145645457063,4.947107463897501,0.011053363044998774,3.9700254745745345,PINLYP
214499_s_at,-0.9018272517131554,79.72999999999999,148.97000000000003,0.00011163061030710009,-5.0641454681235825,0.011462971840889914,3.9522167008766367,BCLAF1
201239_s_at,0.6033573829834659,3291.3899999999994,2166.46,0.00011309687331134421,5.40421391291439,0.011491267777440061,3.946549401461813,SPCS2
201679_at,-2.4424210566112765,23.81,129.42000000000002,0.00011359124072090702,-5.2912577006450245,0.011491267777440061,3.9446551567697483,SRRT
218709_s_at,0.783686506100754,1034.55,600.95,0.00011415934123745506,5.164037490181583,0.011491267777440061,3.9424885460055643,IFT52
212495_at,-0.766393386271355,153.15,260.51000000000005,0.00011426494431991971,-4.922100734602515,0.011491267777440061,3.942086987658632,KDM4B
