probe,log2FC,mean_OA,mean_Normal,p_value,t_statistic,adj_p_value,-log10p,gene_symbol
200614_at,0.8028552034300585,2416.9,1385.4,8.97307429229677e-06,6.285626540109889,0.001975212572909342,5.047058736506128,CLTC
207765_s_at,0.7189421460839805,162.54,98.75,8.974218130550304e-06,6.122841930756566,0.001975212572909342,5.047003378557902,FAM214B
205349_at,0.8929372525891338,139.68,75.22,9.00809588548663e-06,6.110365275982053,0.001975212572909342,5.045366999677886,GNA15
209014_at,0.8424303912501853,1176.45,656.11,9.096572364594292e-06,6.1351775130192685,0.001975212572909342,5.041122221257382,MAGED1
200799_at,-1.4490680038547594,1480.4,4041.959999999999,9.111497352312884e-06,-7.784166185575942,0.001975212572909342,5.040410246692133,HSPA1B
37005_at,1.1363253783690417,2262.04,1029.04,9.130139344328062e-06,6.160295221515555,0.001975212572909342,5.039522594206012,MINOS1-NBL1
212614_at,-1.4070953597103828,620.6800000000001,1646.0600000000002,9.279415461022377e-06,-7.317421590287031,0.001988203987672708,5.0324793804673496,ARID5B
212254_s_at,0.6160294828370971,1036.6699999999998,676.3900000000001,9.484382946545315e-06,6.453521084763205,0.002012766716170183,5.022990919032324,DST
218019_s_at,1.0363327077205966,273.83,133.51,9.847317523363255e-06,6.2853398928969275,0.0020700733620104095,5.006682058178701,PDXK
221666_s_at,1.0521292602749752,229.08999999999997,110.47999999999999,1.0024802548652408e-05,6.154181673658059,0.0020781818441419175,4.9989241726105424,PYCARD
217756_x_at,0.8056890466247774,2871.3900000000003,1642.6899999999998,1.0072415705574972e-05,6.059020183841654,0.0020781818441419175,4.996866358464959,MIR1282
200923_at,0.8909704539054978,1050.03,566.2299999999999,1.0521457724422748e-05,6.209434717885116,0.0021509141511313035,4.977924085485047,LGALS3BP
209879_at,1.0443677352719705,273.4,132.56,1.0714838002473809e-05,6.035206607232373,0.002166726117263899,4.970014390666347,SELPLG
201719_s_at,0.9861284554292665,766.97,387.18999999999994,1.0916230685425901e-05,6.3571959326290255,0.002166726117263899,4.9619272952493985,EPB41L2
202049_s_at,0.6376892232519614,98.91999999999999,63.580000000000005,1.1232902972175925e-05,6.118873311484296,0.002166726117263899,4.94950799245867,ZMYM4
216336_x_at,-1.485847468438475,1557.8600000000001,4363.28,1.1261526496865734e-05,-6.397697573042636,0.002166726117263899,4.948402736995142,MT1E
201448_at,1.0118066177172025,176.68,87.62,1.1357517487908243e-05,6.002642848976004,0.002166726117263899,4.944716585801366,TIA1
38149_at,0.8953990567862941,125.67000000000003,67.56,1.137669773907805e-05,6.060126641034114,0.002166726117263899,4.943983780280018,ARHGAP25
209589_s_at,2.3312895230969,83.49,16.59,1.1529014086380751e-05,7.617151941082469,0.0021726306405226836,4.938207830185952,EPHB2
221934_s_at,0.854758631118821,233.10999999999999,128.9,1.1602703685419347e-05,5.99651358783248,0.0021726306405226836,4.935440798804023,DALRD3
216835_s_at,0.6065113171238361,114.33,75.09,1.191613641420572e-05,6.112352211413943,0.002212727230981217,4.923864533688138,DOK1
204674_at,1.4011081861065968,112.35,42.540000000000006,1.2381298073989636e-05,5.956168346562438,0.002243028170591147,4.907233820839507,LRMP
210473_s_at,1.1636989309150803,221.96999999999997,99.08,1.3190890260930109e-05,5.989067917177796,0.0023704242555185936,4.879725892674864,ADGRA3
218983_at,-0.9566233044294105,228.57,443.6,1.4723968457019856e-05,-6.305325859044952,0.0026247535130221873,4.831975121608208,C1RL
215723_s_at,1.3920925813474798,56.14,21.390000000000004,1.5293962461712122e-05,5.995268704502904,0.00269046222132767,4.815479980100489,PLD1
213039_at,0.6089393086471588,274.54,180.01,1.533405296004192e-05,5.851694452827124,0.00269046222132767,4.814343041131027,ARHGEF18
203725_at,-2.8712879860858385,225.76999999999998,1652.0000000000005,1.5829774508740224e-05,-7.982772971758512,0.0027557411357676436,4.800525271512081,GADD45A
203907_s_at,0.8653173915991165,310.88,170.65000000000003,1.6006679023052147e-05,5.924151278987777,0.0027649366563617904,4.795698763744096,IQSEC1
214761_at,1.0998313690795598,299.74,139.85,1.631947147917204e-05,6.030152600151711,0.0027929375653942064,4.787293910373576,ZNF423
208463_at,1.1430493128035968,348.74000000000007,157.91,1.6488125435177014e-05,5.957721288790848,0.0027929375653942064,4.782828717274574,GABRA4
203028_s_at,1.3330440487985966,1018.1899999999999,404.15000000000003,1.654479911286789e-05,5.852986367367546,0.0027929375653942064,4.781338501680472,CYBA
220613_s_at,1.1066904815619882,49.379999999999995,22.93,1.7041950663328242e-05,5.809708063364702,0.0028552314784281445,4.768480696316177,SYTL2
221861_at,1.7104879155556045,239.89000000000001,73.3,1.758339056807796e-05,6.231478850587102,0.002923960388272248,4.754897377099128,ARRB1
204326_x_at,-1.7977910277637958,2417.4700000000003,8405.24,1.826898156154419e-05,-6.280843264079737,0.0030154645639695497,4.738285662528676,MT1X
210972_x_at,1.0226276878451326,173.49999999999997,85.4,1.8608926057801252e-05,5.781053405818269,0.003048990436367539,4.730278689772456,TRAC
61734_at,1.1757483696313662,531.8599999999999,235.43,1.8887803975338334e-05,6.102153085569254,0.003072094423229665,4.723818533175764,RCN3
203104_at,1.585274171970589,925.8799999999999,308.56,1.9301879379757852e-05,6.361043203708078,0.0031166940450662625,4.714400402675077,CSF1R
218876_at,3.4890461893725004,593.07,52.81999999999999,2.0026083251029193e-05,7.914315229256938,0.003126063558269881,4.69840398274832,TPPP3
212936_at,0.8575767952989178,187.35999999999999,103.4,2.020164037117367e-05,5.720645752476142,0.003126063558269881,4.694613364453146,FAM172A
201595_s_at,-0.666670294217442,222.46999999999997,353.15,2.0465098260509766e-05,-6.332829037066226,0.0031376657673282673,4.688986165805189,ZC3H15
205859_at,1.4006302963181352,531.0699999999999,201.15000000000003,2.0558237312297582e-05,6.555511290586976,0.0031376657673282673,4.687014125005559,LY86
202943_s_at,0.7667161709247305,340.84,200.32999999999998,2.133357312821639e-05,5.797702592435402,0.0032338504082724206,4.670936399125969,NAGA
205786_s_at,1.2035645770409185,616.88,267.85,2.1773120424238194e-05,6.372823467781947,0.0032630815847256977,4.662079325395567,ITGAM
208002_s_at,0.9842117108433239,164.49,83.15,2.2168492101675573e-05,5.877032971004254,0.0032932033966775786,4.654263846542401,ACOT7
211990_at,1.226597298420994,3874.6699999999996,1655.7399999999998,2.2869976171714782e-05,5.903979658256114,0.003322101006473184,4.64073428788552,HLA-DPA1
217792_at,0.6934872476912959,388.4,240.17,2.2887687765828975e-05,5.962873692838766,0.003322101006473184,4.640398079814052,SNX5
203485_at,1.582987017678149,109.47,36.54,2.3036894403663675e-05,5.666589882689105,0.003322101006473184,4.637576068402455,RTN1
204759_at,0.8959535514115153,268.24,144.15,2.3108452901464954e-05,5.680421408085256,0.003322101006473184,4.636229129330401,RCBTB2
214719_at,1.0336307778812799,145.39,71.02000000000001,2.3899363348371043e-05,5.650153604065848,0.003370391595659543,4.621613668004668,SLC46A3
217853_at,1.2139941520956177,768.5000000000001,331.28000000000003,2.4049376821337672e-05,5.836095104289758,0.003370391595659543,4.6188961727854,TNS3
209681_at,-2.8540941035965997,58.56999999999999,423.49000000000007,2.4367466047922926e-05,-7.7972272453987435,0.0033936265371616657,4.613189630381199,SLC19A2
204821_at,1.4854547839383712,103.21000000000001,36.86,2.4733233382781137e-05,5.681637119621323,0.0034020409843735317,4.606719104483533,BTN3A3
205603_s_at,-1.1547599514072648,81.82000000000001,182.17000000000002,2.546822649862832e-05,-5.792414633343381,0.003481647184471993,4.594001296444954,DIAPH2
200797_s_at,-1.480723180654619,1112.7900000000002,3105.6699999999996,2.5717587775962902e-05,-7.07803937649491,0.0034942988317791545,4.589769769212758,MCL1
215537_x_at,0.7480680957299053,430.03000000000003,256.04,2.5883120595490207e-05,5.5999226093175825,0.0034954762195715653,4.586983364181848,DDAH2
219830_at,1.3031339647387266,20.209999999999997,8.19,2.631875070521939e-05,5.602878937549759,0.003532895915448215,4.5797347295985995,RAI1
201061_s_at,-0.7255761540459508,1143.2600000000002,1890.45,2.6490598767599923e-05,-5.9307372745096885,0.0035346707325654434,4.576908225223883,STOM
206070_s_at,1.5968703207545765,378.35,125.08,2.6773726841184888e-05,6.496185222147548,0.0035389722768005313,4.57229117181242,EPHA3
39402_at,-2.1412799543387013,32.95,145.35999999999999,2.6905299642043234e-05,-6.36697392341313,0.0035389722768005313,4.570162166889694,IL1B
212110_at,-1.8178810112124948,870.8599999999999,3070.3300000000004,2.705766976958612e-05,-6.3958197472298215,0.0035389722768005313,4.567709607952235,SLC39A14
202388_at,-2.043533394570039,321.61,1325.85,2.7158114227567692e-05,-7.061531780326323,0.0035389722768005313,4.566100389361878,RGS2
206219_s_at,0.9994559768249235,132.57,66.31000000000002,2.773260752533585e-05,5.63139873898527,0.0035801173043084767,4.557009294481812,VAV1
211864_s_at,0.753619222471928,400.8,237.72000000000003,2.7812420961787415e-05,5.866771769471377,0.0035801173043084767,4.555761205864957,MYOF
213198_at,-0.6008897746801287,288.86,438.1,2.8202702636510683e-05,-6.893356546861437,0.0035910904162821003,4.549709271684816,ACVR1B
212798_s_at,0.9166674479774085,388.47999999999996,205.79000000000002,2.861074955636958e-05,5.562591590645995,0.0036223484793442232,4.543470764217422,ANKMY2
201735_s_at,0.9122778501105985,215.98000000000002,114.75999999999999,2.9133005773583035e-05,5.542717634426999,0.0036557692539430503,4.5356147050895546,CLCN3
217168_s_at,-0.6632194861837991,754.8499999999999,1195.3899999999999,2.9366902861185926e-05,-5.723915700011465,0.0036557692539430503,4.532141853314521,HERPUD1
206726_at,1.4366415809930402,272.26,100.58000000000001,3.060695586799281e-05,6.049958008931346,0.0037519739597037752,4.514179862675632,HPGDS
204820_s_at,1.1254109864962505,612.56,280.78000000000003,3.073595129047119e-05,5.531070268485018,0.0037519739597037752,4.512353340740331,BTN3A2
214844_s_at,0.8690136536702412,157.93,86.47,3.0813231370362645e-05,5.617965809066517,0.0037519739597037752,4.511262755018675,DOK5
203794_at,0.4870033760617001,245.37999999999997,175.07999999999998,3.1258742081265955e-05,5.557947697219165,0.003785535596722007,4.505028502905348,CDC42BPA
208944_at,-0.7123394381969123,1086.4600000000003,1780.1200000000001,3.187657254066666e-05,-5.514743437601387,0.003832013515894439,4.496528381337965,TGFBR2
209426_s_at,0.7855554634177361,91.78999999999999,53.25,3.247388401848122e-05,5.524742900433954,0.003832013515894439,4.4884657647489545,C1QTNF3-AMACR
203232_s_at,1.2289053102335843,312.3,133.24,3.2522939658695896e-05,5.490598737345652,0.003832013515894439,4.48781020662499,ATXN1
214280_x_at,-1.3710386373748003,506.37,1309.76,3.2551368506050484e-05,-6.7454961275384795,0.003832013515894439,4.487430748351314,HNRNPA1
202016_at,2.6418542401008733,793.9599999999999,127.21,3.2774443054053076e-05,7.22951115212867,0.003832013515894439,4.484464679671642,MEST
214805_at,-2.063355762680935,145.39999999999998,607.7099999999999,3.341569553490473e-05,-7.352574683709796,0.003832013515894439,4.476049494772897,SNORD10
202836_s_at,0.5886648560192017,528.6800000000001,351.54999999999995,3.3605392539709146e-05,5.678850022945718,0.003832013515894439,4.4735910273028106,TXNL4A
222162_s_at,-1.7505440323943915,319.46999999999997,1074.9699999999998,3.410208230956526e-05,-6.852677689810043,0.003832013515894439,4.467219101712974,ADAMTS1
202329_at,1.4732873807617992,288.76000000000005,104.0,3.422066696982194e-05,6.662452164090423,0.003832013515894439,4.465711530198471,CSK
201160_s_at,-0.9581744266696549,1729.48,3360.12,3.430267341160023e-05,-6.284561299647211,0.003832013515894439,4.464672031483149,YBX3
36829_at,-1.8110244225077692,256.35,899.51,3.438613333878418e-05,-7.198154044183218,0.003832013515894439,4.463616657095735,MIR6883
201997_s_at,-0.8827603713377844,312.62,576.4399999999999,3.456941419762198e-05,-6.304595931771492,0.003832013515894439,4.461307979812404,SPEN
210852_s_at,-1.6584126533636927,17.04,53.79,3.4973557678655044e-05,-6.497431369489561,0.003832013515894439,4.456260186918119,AASS
219279_at,2.8178372976941435,84.26,11.950000000000001,3.5503414964094325e-05,6.838160444246087,0.003832013515894439,4.449729871487656,DOCK10
209539_at,0.943824677053301,280.06,145.59,3.5720571251548205e-05,5.805711013310716,0.003832013515894439,4.447081604391236,ARHGEF6
217963_s_at,1.0327897310789789,2438.1699999999996,1191.69,3.573615624294119e-05,5.811768888266262,0.003832013515894439,4.4468921617423165,BEX3
201729_s_at,0.9059331952996194,252.32,134.66,3.57368362139499e-05,5.745244730009626,0.003832013515894439,4.446883898266931,KIAA0100
214054_at,1.4197805253242708,247.8,92.61999999999999,3.576981606184281e-05,6.26953446639669,0.003832013515894439,4.44648329310605,DOK2
209487_at,-1.2377406424026314,254.85,601.01,3.6308811280861764e-05,-6.412577498837844,0.003871144697471018,4.439987969280802,RBPMS
217165_x_at,-1.6791931695065427,1319.9299999999998,4227.0599999999995,3.698663785190567e-05,-5.959261746988224,0.003909103793332785,4.431955144995185,MT1F
208161_s_at,2.3079985900921107,272.11,54.95,3.701570257116266e-05,6.1362193933745495,0.003909103793332785,4.431614003140258,ABCC3
213341_at,-0.6350077262907621,96.22999999999999,149.44,3.9164249416717876e-05,-5.519537631215017,0.00411649514034304,4.407110192300265,FEM1C
213455_at,0.6867872208020075,1057.6499999999999,657.05,4.0575831899006364e-05,5.418338614349815,0.004230993500194031,4.391732567362623,FAM114A1
212421_at,0.9609648002972249,121.78,62.56,4.0633335235000785e-05,5.580615055344947,0.004230993500194031,4.391117528776006,KIAA0930
202206_at,-0.883392741316846,143.15000000000003,264.07,4.096174863622075e-05,-5.567206696289068,0.004245351836562357,4.387621511825888,ARL4C
209213_at,1.622266823342014,106.95000000000002,34.74,4.187175245258664e-05,5.738695268143093,0.004299669400465383,4.37807886226231,CBR1
221031_s_at,-3.169242538770211,77.53,697.44,4.3274840021711905e-05,-7.151119206680359,0.00442152623330338,4.363764528948032,APOLD1
205101_at,1.7225611294542094,45.510000000000005,13.790000000000001,4.3455290808842634e-05,5.63157968762035,0.00442152623330338,4.36195733937183,CIITA
200618_at,0.688157223291265,752.2,466.85,4.405950116849484e-05,5.349811971183352,0.004462626656988957,4.355960424139324,LASP1
214467_at,1.8984459292423077,104.75999999999999,28.1,4.440529990815274e-05,5.951945475168838,0.004477299990286732,4.352565192419138,GPR65
202983_at,0.7488656668495155,254.01999999999998,151.16000000000003,4.4606795113766114e-05,5.353093460511265,0.004477356826666893,4.350598978605643,HLTF
214770_at,1.396979848341016,434.28999999999996,164.91000000000003,4.538350354380855e-05,5.5091472721136165,0.004526295662289643,4.343101980222566,MSR1
220240_s_at,1.251453421572453,257.58000000000004,108.18999999999998,4.550061609087107e-05,5.6564714439397425,0.004526295662289643,4.341982722836202,TMCO3
208922_s_at,-0.7676746169055442,360.23,613.3,4.608781936312095e-05,-6.600825407799313,0.004564332794970774,4.3364138399546235,NXF1
205474_at,0.739963625610609,292.24,174.98,4.706854950524303e-05,5.501453661425867,0.004620389817732733,4.327269184985843,CRLF3
213895_at,-1.4872945953123013,92.63000000000001,259.7,4.728392816540249e-05,-6.21368563647922,0.0046211744355687005,4.325286451126521,EMP1
210180_s_at,-1.3309424073439056,31.589999999999996,79.47,4.778564989129461e-05,-5.311100979459026,0.00462959841968573,4.320702503151431,TRA2B
